"Time","Alor.Gajah","Alor.Setar","Balik.Pulau","Balok.Baru.Kuantan","Bandaraya.Melaka","Banting","Batu.Muda","Batu.Pahat","Besut","Bintulu","Bukit.Rambai","Cheras","Indera.Mahkota.Kuantan","Jerantut","Kangar","Kapit","Kemaman","Keningau","Kimanis","Klang","Kluang","Kota.Bharu","Kota.Kinabalu","Kota.Tinggi","Kuala.Selangor","Kuala.Terengganu","Kuching","Kulim","Labuan","Langkawi","Larkin","Limbang","Minden","Miri","Muar","Mukah","Nilai","Paka","Pasir.Gudang","Pegoh.Ipoh","Pengerang","Petaling.Jaya","Port.Dickson","Putrajaya","Rompin","Samalaju","Samarahan","Sandakan","Sarikei","Seberang.Jaya","Seberang.Perai","Segamat","Seremban","Seri.Manjung","Shah.Alam","Sibu","Sri.Aman","Sungai.Petani","Taiping","Tanah.Merah","Tangkak","Tanjung.Malim","Tasek.Ipoh","Tawau","Temerloh"
2022-04-01 13:00:00,52,38,37,32,49,62,51,52,52,56,62,47,27,38,40,51,38,27,21,57,NA,53,38,57,54,62,44,45,41,32,58,35,52,36,NA,34,59,39,66,52,55,62,56,52,28,42,56,43,37,68,46,57,71,39,61,34,52,52,32,34,57,42,54,45,48
2022-04-01 14:00:00,52,37,37,32,51,62,52,52,52,56,62,48,28,39,39,54,38,27,21,57,NA,54,38,57,54,62,45,44,40,31,59,35,52,35,NA,32,59,38,66,52,55,61,57,52,29,41,56,43,37,68,47,57,71,40,61,34,52,52,31,34,57,43,55,45,49
2022-04-01 15:00:00,53,37,36,33,52,63,52,53,52,56,61,49,29,40,39,54,39,28,21,57,NA,53,38,57,54,62,46,43,39,30,59,35,53,34,NA,32,59,37,65,52,55,62,58,53,29,41,56,43,36,67,47,57,72,40,61,34,52,52,33,34,57,44,56,45,49
2022-04-01 16:00:00,53,36,35,32,52,64,53,53,51,56,62,50,29,41,39,55,40,27,21,57,NA,53,38,58,53,63,47,42,40,31,59,32,53,34,NA,33,60,40,66,52,56,62,58,54,30,41,56,43,35,67,48,57,73,41,62,34,51,53,34,32,56,45,56,45,48
2022-04-01 17:00:00,54,36,36,31,52,64,54,54,50,55,63,49,28,41,39,55,41,25,20,57,NA,53,38,59,53,62,47,42,39,31,59,30,53,32,NA,30,60,41,66,52,57,62,58,54,28,41,56,42,35,67,49,58,73,42,62,33,51,53,34,32,57,45,55,45,49
2022-04-01 18:00:00,54,35,35,32,52,64,54,54,48,55,63,49,29,41,39,56,41,24,20,57,NA,53,39,57,52,63,47,44,38,30,60,28,53,30,NA,27,60,42,65,52,57,62,58,54,30,42,55,40,36,67,49,57,74,43,62,32,50,52,33,34,57,44,55,42,50
2022-04-01 19:00:00,54,35,38,32,52,64,54,54,47,54,63,50,29,41,41,56,42,25,21,58,NA,54,36,56,53,62,46,44,37,28,60,25,53,29,NA,26,60,43,65,52,57,63,58,54,29,38,56,42,36,68,50,57,74,43,63,32,51,52,32,36,58,44,56,43,51
2022-04-01 20:00:00,55,35,38,32,53,65,54,55,46,53,63,51,30,40,43,57,43,27,21,58,NA,54,36,57,53,61,42,46,33,28,60,23,53,30,NA,24,60,41,65,52,58,63,59,54,31,38,56,45,35,68,51,57,74,43,62,35,54,52,31,40,59,43,55,45,51
2022-04-01 21:00:00,56,35,42,31,53,65,54,56,46,53,63,51,30,38,44,57,43,27,21,58,NA,55,35,57,53,60,41,46,29,28,60,22,53,29,NA,23,60,39,65,52,58,64,59,54,32,39,56,44,35,67,52,56,74,44,63,35,56,52,31,46,59,41,55,48,50
2022-04-01 22:00:00,56,34,49,30,54,66,54,55,51,52,63,51,29,38,45,58,43,27,20,58,NA,56,33,57,54,60,41,46,27,29,61,21,52,29,NA,23,61,39,63,52,58,63,60,54,32,44,55,45,35,72,52,56,75,47,62,34,57,52,31,48,59,40,56,49,49
2022-04-01 23:00:00,56,33,49,29,55,67,55,55,53,52,63,50,29,37,44,58,41,29,19,59,NA,59,33,58,54,59,39,45,28,29,61,21,51,28,NA,23,61,38,62,53,62,63,60,55,32,45,54,44,36,69,52,56,76,46,62,35,58,52,32,52,59,39,56,51,48
2022-04-02,56,34,48,30,55,67,55,55,54,51,64,51,28,39,45,59,40,30,19,60,NA,63,32,58,54,58,38,45,27,29,61,21,50,30,NA,23,61,38,61,53,62,64,61,55,32,49,54,44,35,68,52,56,76,45,62,36,58,51,31,52,58,40,57,51,47
2022-04-02 01:00:00,56,34,49,29,55,68,55,54,55,52,62,51,28,38,45,59,39,31,19,60,NA,67,31,59,53,58,38,45,26,30,61,21,50,30,NA,24,61,35,60,53,62,64,61,54,32,51,53,42,36,65,51,56,77,43,61,36,58,51,31,52,57,40,58,50,47
2022-04-02 02:00:00,55,33,51,29,55,68,56,54,56,52,58,52,28,NA,44,60,39,31,19,61,44,70,31,59,53,58,39,44,25,31,61,20,50,30,NA,24,61,35,60,54,61,64,62,54,32,52,53,44,35,63,50,55,77,42,61,37,58,51,31,52,56,41,60,50,46
2022-04-02 03:00:00,55,33,51,27,54,67,56,53,57,51,57,52,28,NA,43,60,39,31,19,61,45,71,31,60,54,57,39,45,24,30,61,20,50,30,NA,25,61,35,59,54,62,64,62,54,32,52,52,44,36,62,49,54,77,41,61,37,58,52,32,51,56,41,60,49,46
2022-04-02 04:00:00,55,33,52,25,54,67,56,53,57,52,56,52,27,NA,43,60,37,31,19,62,44,71,31,60,54,58,39,47,25,30,61,19,49,29,NA,25,62,35,59,54,62,64,62,54,31,52,52,41,36,60,47,54,77,42,61,37,58,54,32,50,57,41,60,48,45
2022-04-02 05:00:00,54,33,52,25,54,67,56,53,57,52,58,52,26,NA,43,60,36,31,20,61,43,72,30,61,55,58,38,47,25,31,61,19,50,29,NA,26,62,34,59,54,62,64,63,54,31,53,52,35,37,60,46,53,78,42,60,37,58,54,33,51,57,42,60,48,44
2022-04-02 06:00:00,54,34,52,24,53,67,57,54,57,52,58,52,25,NA,42,60,37,32,20,61,42,72,30,61,55,58,38,45,25,32,61,20,50,29,NA,27,62,33,59,55,62,64,63,54,32,53,52,31,37,61,46,52,78,43,59,37,59,55,34,52,57,42,61,48,44
2022-04-02 07:00:00,54,33,52,24,53,67,57,54,57,50,60,52,26,NA,44,60,37,31,19,60,40,72,30,61,58,59,37,45,25,32,61,20,49,27,NA,27,62,33,59,55,62,64,62,54,30,53,52,30,38,60,46,52,78,43,59,36,59,55,35,52,57,43,61,48,43
2022-04-02 08:00:00,53,33,53,24,53,66,58,55,58,49,60,52,23,NA,42,60,36,29,19,59,38,72,29,61,57,59,35,44,25,32,61,20,49,27,NA,28,62,33,59,55,62,63,62,54,30,53,52,30,40,60,46,51,78,42,57,36,60,55,36,51,57,41,62,48,41
2022-04-02 09:00:00,53,33,55,24,52,65,57,55,58,51,56,52,22,NA,42,61,41,30,18,56,37,72,29,60,55,60,34,47,25,33,59,19,48,26,NA,29,62,34,60,55,62,62,60,55,30,53,53,28,42,59,45,49,78,41,56,37,60,55,38,52,56,42,62,48,40
2022-04-02 10:00:00,53,34,55,24,52,65,57,54,57,53,57,53,21,NA,43,62,41,32,18,56,37,73,28,57,55,60,36,49,24,34,60,21,47,27,NA,31,64,34,60,55,63,62,60,55,28,52,52,29,43,60,46,48,79,42,55,39,61,56,44,52,56,43,62,49,38
2022-04-02 11:00:00,53,34,54,25,51,65,57,54,57,53,55,53,20,NA,44,62,39,32,18,56,36,73,29,57,55,61,36,49,25,33,60,22,47,28,NA,33,64,34,60,56,63,61,59,56,29,53,52,28,45,60,45,46,78,44,55,42,61,57,47,52,56,43,63,50,38
2022-04-02 12:00:00,53,33,54,27,51,65,57,54,58,54,56,53,19,NA,45,62,38,32,18,56,36,73,29,57,55,61,36,49,25,34,60,21,47,27,NA,34,65,35,60,55,64,61,59,56,27,52,51,26,45,60,46,44,78,43,55,44,61,57,48,53,56,44,62,49,37
2022-04-02 13:00:00,54,33,55,26,50,66,58,54,58,54,57,53,18,NA,46,59,40,33,18,56,35,73,28,57,55,61,35,48,24,36,61,22,45,27,NA,36,64,35,60,56,64,62,58,57,29,51,51,26,46,60,46,43,79,43,56,45,60,57,49,53,57,43,63,50,35
2022-04-02 14:00:00,54,34,54,26,47,66,58,54,58,54,58,53,18,NA,46,58,39,33,18,56,35,72,28,57,54,61,33,50,24,36,61,21,46,27,NA,38,65,36,61,55,64,63,57,57,30,50,51,27,47,60,45,43,80,42,56,46,60,57,50,53,57,45,63,50,35
2022-04-02 15:00:00,53,33,54,27,46,66,58,53,59,54,59,53,18,NA,46,59,38,33,18,56,36,72,28,56,54,61,32,50,24,36,62,21,42,27,NA,39,65,36,63,55,64,62,56,56,30,49,52,27,48,61,45,44,80,42,56,47,61,57,49,53,57,46,63,50,35
2022-04-02 16:00:00,53,33,53,29,46,65,58,53,59,54,60,53,19,NA,46,59,37,35,19,56,37,72,28,55,55,61,32,50,25,36,62,23,45,27,NA,40,64,32,63,55,63,62,57,56,31,49,52,27,49,61,44,45,79,40,56,48,61,57,48,53,57,48,62,51,35
2022-04-02 17:00:00,53,33,53,29,46,65,58,53,59,55,58,53,23,NA,45,59,36,35,19,56,38,72,28,55,55,61,32,48,26,36,62,23,47,28,NA,41,64,29,61,56,62,62,57,56,32,50,52,28,48,61,45,46,79,39,56,48,61,57,47,53,56,51,63,52,35
2022-04-02 18:00:00,52,32,53,32,46,66,58,53,60,55,57,53,25,NA,47,58,38,38,21,56,38,72,29,55,55,62,32,49,27,37,62,26,48,28,NA,41,66,28,61,56,61,62,56,56,29,49,52,28,48,62,45,48,79,38,56,50,60,57,48,53,55,52,64,51,35
2022-04-02 19:00:00,52,33,52,32,45,65,58,53,59,56,58,54,26,NA,46,58,37,40,21,55,39,73,33,54,55,63,32,50,29,37,62,29,47,32,NA,41,67,27,60,56,61,62,57,56,30,49,51,27,47,62,45,46,79,37,55,50,60,57,49,53,55,51,63,51,34
2022-04-02 20:00:00,52,33,52,32,44,66,58,53,59,55,57,53,26,NA,44,56,35,41,22,55,38,73,37,54,55,66,34,49,32,37,62,31,48,34,NA,42,67,25,60,57,60,62,56,56,28,48,50,26,47,62,46,49,79,38,55,50,57,57,49,52,55,54,62,47,34
2022-04-02 21:00:00,52,34,48,60,44,66,57,53,59,55,57,53,25,NA,42,56,35,42,22,56,37,72,41,53,55,68,34,48,34,37,62,33,49,37,NA,43,67,25,60,57,60,61,56,56,27,46,49,26,47,62,44,50,78,38,56,49,55,57,49,51,56,54,63,45,34
2022-04-02 22:00:00,53,34,43,40,43,65,57,53,57,55,57,53,24,NA,43,55,35,43,23,56,37,70,44,53,54,68,33,47,36,37,62,35,51,39,NA,43,67,27,61,57,59,62,56,56,27,41,49,25,47,57,44,49,76,36,56,49,54,57,49,51,57,54,62,44,35
2022-04-02 23:00:00,54,35,43,50,43,63,57,54,55,54,57,54,23,NA,42,54,36,42,24,55,39,67,44,52,54,69,33,48,40,38,62,35,52,40,NA,43,68,29,62,57,55,62,56,56,27,39,50,25,46,56,44,50,74,36,56,48,53,57,49,51,57,54,61,42,35
2022-04-03,54,35,43,35,44,63,57,55,54,54,56,53,24,NA,42,52,38,42,24,55,40,64,46,51,54,70,34,49,44,38,63,35,52,42,NA,43,68,29,63,56,56,62,56,56,27,36,52,25,45,56,43,48,74,37,55,47,53,57,49,52,57,54,60,42,35
2022-04-03 01:00:00,55,37,42,37,44,63,57,56,53,54,57,53,25,NA,41,52,38,42,24,54,41,60,47,49,54,70,33,50,47,37,64,36,52,45,NA,43,68,32,63,56,56,61,56,56,28,34,52,26,43,56,42,48,74,37,55,47,53,58,49,52,57,54,60,43,35
2022-04-03 02:00:00,55,38,40,39,45,63,56,57,51,54,58,53,26,34,42,50,38,42,25,53,41,57,46,47,54,69,32,51,51,37,64,36,52,46,NA,43,68,35,63,55,55,62,56,56,28,33,52,24,42,56,45,49,73,37,55,46,52,58,49,52,58,54,58,43,35
2022-04-03 03:00:00,55,37,40,41,48,63,56,57,50,54,58,54,27,34,42,49,37,43,25,53,41,56,46,45,54,69,31,51,52,37,64,37,53,48,NA,43,68,34,63,55,55,63,56,56,27,34,52,23,41,56,45,49,73,38,55,45,52,57,49,53,58,54,57,42,34
2022-04-03 04:00:00,55,37,40,41,46,63,56,58,49,53,58,53,27,33,43,47,38,44,26,54,41,55,45,43,53,68,30,50,52,37,64,38,53,50,NA,43,68,34,62,54,55,64,56,56,27,34,52,23,39,58,46,49,73,37,55,44,52,56,48,53,58,54,56,42,33
2022-04-03 05:00:00,55,37,38,43,46,63,56,58,47,53,57,53,28,34,44,44,40,43,25,54,41,55,45,41,53,68,29,49,52,37,63,38,53,50,NA,43,68,35,62,54,55,65,56,56,28,34,52,23,38,58,47,50,72,36,54,42,51,57,47,52,59,54,56,43,33
2022-04-03 06:00:00,55,37,38,43,45,63,55,58,46,53,NA,53,28,NA,45,44,39,44,25,54,41,55,45,39,52,68,28,50,52,37,63,38,53,51,NA,42,68,36,61,53,55,66,56,56,26,35,51,23,37,57,47,51,72,35,54,41,49,56,46,52,58,54,56,43,34
2022-04-03 07:00:00,55,37,38,43,46,62,55,58,45,NA,NA,NA,29,NA,46,43,39,44,25,54,42,54,44,37,42,67,28,50,52,37,63,39,53,51,NA,41,68,36,61,53,54,65,56,56,27,37,50,23,35,57,48,51,72,35,54,41,49,56,45,52,59,54,55,43,35
2022-04-03 08:00:00,55,36,36,44,47,62,55,58,43,NA,NA,NA,29,NA,46,40,38,46,26,54,42,54,44,34,41,66,29,51,52,37,62,41,53,51,NA,41,68,37,59,53,53,66,55,55,26,37,48,24,33,57,48,52,72,35,54,40,49,55,44,52,59,53,54,44,36
2022-04-03 09:00:00,54,37,32,43,45,61,55,58,43,NA,NA,NA,30,NA,46,40,34,44,27,54,42,54,44,32,41,66,30,51,53,38,63,43,53,52,NA,40,67,36,58,53,53,66,55,55,27,39,43,25,32,57,48,52,74,35,54,38,48,55,41,51,60,53,54,43,36
2022-04-03 10:00:00,55,36,32,41,46,61,54,58,42,NA,NA,NA,30,NA,46,38,33,44,27,53,43,53,45,30,38,65,29,49,53,38,63,42,53,51,NA,39,65,35,58,52,52,66,55,55,26,41,42,24,32,57,47,50,75,35,54,36,46,55,36,50,60,53,54,43,38
2022-04-03 11:00:00,55,36,33,38,46,61,54,57,40,NA,55,NA,29,NA,46,36,34,44,27,53,43,52,45,28,37,64,29,49,53,38,63,43,52,51,NA,39,65,NA,57,52,51,66,55,55,26,40,41,23,31,59,49,50,75,32,54,35,45,54,35,48,61,53,54,43,39
2022-04-03 12:00:00,54,37,34,37,46,60,53,57,37,NA,54,52,30,NA,45,36,33,44,27,53,43,52,46,27,38,63,27,49,53,36,63,43,52,52,NA,39,64,NA,57,52,50,66,55,54,26,40,40,25,30,57,48,51,75,33,53,34,43,54,38,47,61,53,55,42,39
2022-04-03 13:00:00,53,35,36,40,45,59,53,57,36,NA,NA,52,29,NA,42,34,32,43,26,53,44,52,46,26,39,62,27,49,53,33,63,42,53,52,NA,37,64,NA,56,52,49,65,55,53,25,41,40,24,30,57,48,51,75,34,53,33,42,54,38,47,61,53,54,42,41
2022-04-03 14:00:00,53,35,37,41,44,58,53,57,37,NA,NA,52,31,NA,43,31,32,42,26,52,45,52,46,25,41,62,26,48,53,32,63,43,52,52,NA,36,63,NA,56,52,49,64,55,53,25,43,39,24,29,58,49,51,75,37,53,33,41,54,38,46,61,52,53,42,41
2022-04-03 15:00:00,53,37,38,43,45,58,53,57,36,NA,NA,52,32,NA,41,30,32,42,25,52,45,53,46,25,41,61,25,48,53,32,63,42,52,52,NA,34,63,31,54,52,49,64,54,52,23,44,38,23,28,58,51,51,75,38,53,32,41,54,37,45,60,52,53,41,40
2022-04-03 16:00:00,53,37,40,43,44,58,52,57,36,NA,NA,51,33,NA,42,28,33,44,24,52,45,53,46,27,40,61,28,47,53,31,63,42,51,52,NA,32,63,33,54,52,49,64,54,52,23,45,39,22,26,58,51,51,75,39,53,32,41,54,38,44,60,51,54,39,40
2022-04-03 17:00:00,53,38,41,49,44,57,52,57,37,NA,NA,52,33,NA,42,27,33,44,22,52,44,53,45,30,38,61,25,46,53,30,63,43,51,52,NA,33,63,33,55,52,52,64,54,51,22,45,38,24,25,57,50,51,74,39,53,32,40,53,39,44,60,48,53,39,38
2022-04-03 18:00:00,53,38,40,47,43,57,51,56,37,NA,NA,52,33,NA,40,26,32,42,20,52,44,52,43,31,38,60,25,42,52,29,62,41,52,52,NA,32,62,33,55,51,53,65,54,49,21,45,38,25,25,57,49,49,74,39,53,30,41,53,39,45,60,45,53,37,37
2022-04-03 19:00:00,53,37,39,46,43,57,52,56,36,NA,NA,52,34,NA,39,25,30,40,20,53,44,49,37,30,37,59,25,41,53,30,62,40,52,51,NA,33,61,34,55,51,54,65,54,50,21,45,40,24,25,57,50,48,73,41,53,29,43,53,39,45,60,46,54,36,36
2022-04-03 20:00:00,52,37,39,46,44,56,52,55,38,NA,NA,52,32,NA,39,27,29,37,18,53,45,49,33,29,39,55,25,39,53,29,62,38,52,49,NA,33,62,35,56,50,54,65,54,48,22,46,42,24,24,56,49,47,73,40,54,28,46,53,39,43,58,36,54,35,36
2022-04-03 21:00:00,50,36,40,44,44,56,53,54,39,NA,NA,52,32,NA,40,28,29,37,18,54,45,51,30,29,41,53,26,40,53,29,62,35,51,48,NA,32,62,35,55,49,55,65,54,48,22,48,41,24,24,56,48,46,73,41,54,28,46,53,39,41,57,36,53,33,34
2022-04-03 22:00:00,49,37,41,45,45,56,53,53,40,NA,NA,52,31,NA,38,27,29,36,18,54,43,51,28,30,42,52,27,38,52,28,63,34,47,47,NA,33,62,32,55,48,55,65,54,48,22,48,40,25,24,55,47,46,73,41,54,28,46,53,39,39,56,35,52,32,33
2022-04-03 23:00:00,46,36,40,45,43,57,52,52,41,NA,NA,NA,29,NA,37,29,28,35,18,54,42,49,27,30,41,50,29,37,51,26,63,33,45,47,NA,33,61,30,54,47,55,64,54,48,22,49,40,25,23,55,48,45,72,40,55,NA,48,53,39,37,56,34,52,31,33
2022-04-04,44,34,39,44,42,57,52,51,42,NA,NA,52,28,NA,37,31,28,34,18,54,40,47,28,29,42,48,28,36,48,26,61,33,48,46,NA,33,61,29,54,47,55,64,54,48,23,49,38,26,24,55,49,47,73,39,56,NA,48,53,40,34,56,33,52,31,33
2022-04-04 01:00:00,43,34,38,44,40,57,52,49,42,NA,NA,52,27,NA,37,32,28,32,18,54,38,46,27,29,41,46,28,35,45,25,60,33,46,45,NA,32,60,26,53,46,55,65,53,47,24,49,38,27,24,55,49,47,74,39,56,NA,48,52,40,33,55,33,48,31,32
2022-04-04 02:00:00,42,33,37,43,40,56,52,46,42,NA,NA,52,27,NA,35,32,28,32,17,54,38,47,28,29,43,45,28,34,43,25,59,32,44,45,NA,31,60,22,53,47,55,64,53,47,25,50,37,29,24,55,47,48,73,38,56,NA,48,52,40,33,55,33,49,31,33
2022-04-04 03:00:00,44,32,37,42,38,56,52,44,43,NA,NA,50,28,NA,35,32,28,30,16,53,37,47,28,29,45,46,29,34,42,23,58,30,43,46,NA,31,60,21,53,47,55,64,53,47,24,50,37,29,25,55,46,48,73,37,56,NA,48,50,40,33,54,32,49,31,33
2022-04-04 04:00:00,44,32,37,42,38,55,52,42,43,NA,NA,49,28,NA,33,33,26,30,16,52,36,47,30,28,50,45,29,33,43,23,58,29,42,44,NA,30,59,NA,52,47,54,62,52,46,22,49,38,29,26,53,44,49,73,37,57,NA,48,51,40,33,54,33,50,31,34
2022-04-04 05:00:00,45,32,36,41,39,55,52,41,43,54,39,48,27,NA,30,34,25,30,15,51,36,45,30,28,53,45,29,34,42,22,57,29,41,44,NA,30,59,20,52,47,54,62,52,45,22,49,37,30,26,53,42,49,73,36,57,NA,47,47,41,34,54,32,49,31,34
2022-04-04 06:00:00,46,33,36,43,39,55,52,40,43,56,43,48,28,NA,29,37,24,29,16,50,NA,44,31,28,54,45,30,32,43,21,57,30,41,44,NA,29,59,19,51,46,54,62,52,43,23,48,37,30,26,53,41,48,73,36,57,NA,49,45,41,35,53,31,47,30,34
2022-04-04 07:00:00,46,33,35,43,39,55,52,36,43,58,43,48,27,NA,27,37,24,29,16,51,NA,43,32,27,56,45,30,31,45,20,56,28,40,44,NA,29,59,19,52,46,54,62,52,41,23,48,38,31,26,53,39,49,74,35,56,NA,48,47,42,35,53,30,46,31,33
2022-04-04 08:00:00,47,33,34,43,39,55,51,33,43,58,43,46,28,NA,26,39,22,29,15,51,NA,41,31,27,57,45,29,31,48,20,56,26,39,43,NA,29,59,18,52,46,54,62,51,40,24,48,38,30,27,52,39,49,74,35,56,NA,48,51,42,36,53,31,44,32,32
2022-04-04 09:00:00,45,33,34,44,40,56,52,31,43,59,46,47,27,NA,25,38,22,29,14,52,NA,41,31,28,59,43,28,29,47,18,57,24,39,43,NA,29,59,18,51,48,55,62,52,37,23,46,38,31,27,52,38,51,72,34,56,NA,50,52,47,37,53,31,45,32,32
2022-04-04 10:00:00,44,33,34,45,40,56,53,30,44,58,44,46,28,NA,23,38,22,30,14,52,NA,40,31,29,60,43,29,28,47,18,56,23,38,44,NA,28,60,18,51,51,55,63,52,36,24,44,39,31,27,52,41,52,72,39,57,NA,49,52,52,39,53,30,45,32,32
2022-04-04 11:00:00,44,33,33,47,42,57,53,30,44,58,44,46,29,NA,21,39,22,30,15,52,NA,40,29,29,60,42,30,27,47,18,55,22,37,44,NA,26,60,18,50,51,55,63,52,36,23,43,39,31,27,50,39,52,72,41,57,NA,49,52,52,39,52,30,46,32,33
2022-04-04 12:00:00,43,33,31,45,42,58,53,29,45,58,43,45,27,NA,19,39,22,30,15,53,NA,40,29,30,60,42,31,28,48,17,55,22,36,43,NA,25,61,18,52,49,55,63,52,38,23,43,41,30,28,51,38,51,72,41,57,NA,50,53,49,39,50,30,46,33,33
2022-04-04 13:00:00,45,32,29,44,43,58,53,31,44,58,44,45,28,NA,20,40,21,31,16,55,NA,38,29,30,61,42,29,27,48,17,54,23,38,42,NA,25,62,18,52,49,55,64,53,38,22,43,40,31,28,51,38,51,73,41,58,NA,50,53,48,41,47,29,47,33,32
2022-04-04 14:00:00,45,32,28,42,44,59,53,30,42,57,47,46,28,NA,20,42,21,31,16,55,NA,37,30,31,61,42,29,27,49,17,54,23,40,42,NA,25,62,18,52,49,56,65,54,40,20,41,40,30,28,61,38,51,72,42,58,NA,50,54,48,41,46,28,47,36,32
2022-04-04 15:00:00,45,32,27,39,44,60,54,30,41,57,45,50,26,NA,19,42,20,31,17,55,NA,34,29,31,60,43,31,28,49,17,54,24,41,42,NA,25,62,16,53,51,56,66,54,42,21,41,41,31,29,61,41,50,72,41,58,NA,49,54,49,41,49,29,47,37,32
2022-04-04 16:00:00,45,32,26,38,43,60,57,30,39,57,43,51,25,31,20,40,19,28,18,56,NA,34,30,33,61,42,32,28,48,18,54,23,41,42,NA,25,63,15,54,51,57,67,55,44,20,41,39,32,29,60,42,49,72,42,58,NA,49,54,48,40,49,32,47,38,33
2022-04-04 17:00:00,44,32,29,31,43,60,58,30,37,57,44,52,26,32,21,39,18,28,19,56,NA,33,30,36,61,41,31,30,48,18,54,23,40,42,NA,25,63,15,55,51,57,67,55,44,20,41,39,31,30,60,42,48,73,43,58,26,50,54,48,39,51,33,48,38,34
2022-04-04 18:00:00,44,33,31,29,44,60,58,30,36,57,46,52,25,31,22,37,18,27,19,56,NA,32,29,37,61,41,32,31,47,18,54,21,38,42,NA,27,63,14,54,52,57,66,55,43,21,41,38,31,30,60,41,48,74,43,58,25,49,55,49,38,51,35,45,38,36
2022-04-04 19:00:00,43,33,31,30,44,62,58,30,36,57,47,52,25,30,23,37,19,25,19,57,NA,32,29,37,62,41,32,33,44,18,54,20,38,41,NA,26,63,14,54,52,57,67,55,43,21,43,37,31,30,59,41,48,73,42,59,25,47,54,50,37,51,36,41,40,37
2022-04-04 20:00:00,44,33,29,30,44,62,57,29,34,57,50,52,26,30,24,37,20,26,20,56,NA,31,30,38,61,40,33,34,42,19,54,20,38,40,NA,25,62,14,54,52,57,66,55,45,21,42,35,30,30,60,41,48,74,42,59,25,46,55,50,38,51,37,41,40,38
2022-04-04 21:00:00,45,32,26,31,43,62,58,30,32,57,50,53,27,27,24,36,19,26,19,55,NA,27,30,37,62,38,32,34,42,19,53,21,37,40,NA,24,61,13,53,52,57,65,55,46,19,43,35,28,30,60,41,48,74,41,59,25,49,54,49,37,52,37,44,41,38
2022-04-04 22:00:00,43,31,28,32,42,63,58,32,30,57,49,53,28,27,24,38,19,25,19,55,NA,25,30,36,62,38,31,34,40,19,53,21,38,41,NA,22,62,13,53,52,57,66,54,46,18,45,33,28,31,60,41,48,74,41,59,25,50,54,49,35,53,38,49,42,39
2022-04-04 23:00:00,45,31,27,32,44,63,58,35,29,56,49,53,28,29,22,39,19,25,19,55,NA,25,31,33,63,38,30,35,38,18,53,21,37,40,NA,22,62,13,52,52,57,66,54,48,18,48,33,27,32,60,40,47,75,42,59,25,49,54,48,34,53,40,51,42,39
2022-04-05,46,31,26,33,44,63,58,36,29,56,52,53,27,30,21,39,18,25,19,56,23,24,30,30,63,37,31,34,39,17,53,21,35,38,NA,22,63,13,53,52,57,66,55,48,17,48,33,26,32,60,41,45,75,43,60,26,48,53,47,34,54,41,51,43,39
2022-04-05 01:00:00,46,31,26,34,45,64,58,35,28,56,50,54,27,30,19,40,17,25,19,56,24,24,29,28,64,37,31,34,40,17,53,20,34,37,NA,22,64,12,53,52,56,66,55,50,16,47,33,25,32,59,40,45,74,43,60,25,48,53,46,32,54,41,52,43,39
2022-04-05 02:00:00,46,31,26,35,45,65,59,36,29,54,51,54,26,31,19,41,17,25,19,57,24,22,29,28,64,36,32,33,38,18,54,21,34,35,NA,23,63,12,53,51,57,66,55,50,15,46,34,24,32,59,40,44,74,44,61,26,49,55,46,33,54,40,52,42,38
2022-04-05 03:00:00,45,32,25,35,43,66,59,37,28,53,52,54,25,30,17,41,17,25,20,58,24,20,29,27,63,36,32,33,37,18,54,21,33,33,NA,23,63,12,53,51,57,67,55,51,16,44,36,24,32,59,41,44,73,44,61,25,49,56,46,33,54,41,52,42,38
2022-04-05 04:00:00,45,33,25,33,43,66,59,37,28,53,52,54,25,30,16,40,19,26,20,59,24,18,28,27,62,35,33,33,35,20,54,21,33,33,NA,23,63,12,53,52,57,67,55,51,17,43,37,25,32,59,41,43,73,44,61,26,49,55,45,32,55,41,52,42,39
2022-04-05 05:00:00,44,34,25,33,42,67,59,37,28,52,52,54,24,30,17,40,19,25,20,60,24,18,28,27,60,35,33,33,34,20,55,21,33,32,NA,22,64,12,54,51,57,67,55,52,17,43,38,24,32,58,42,42,73,44,61,27,49,55,45,32,56,43,52,43,38
2022-04-05 06:00:00,44,33,25,32,42,68,59,37,29,50,51,55,24,31,16,38,20,25,19,61,23,17,28,28,61,34,33,34,33,20,55,20,31,31,NA,23,64,12,54,51,58,66,55,52,17,42,38,23,32,57,42,42,73,44,61,28,46,55,44,31,56,43,52,43,38
2022-04-05 07:00:00,44,33,26,31,41,68,59,38,28,48,50,55,24,32,15,39,21,25,20,62,24,18,29,30,61,34,33,33,31,20,56,19,31,32,NA,24,64,12,54,50,58,66,55,52,15,41,39,22,32,57,42,42,73,44,62,28,45,53,43,29,56,45,52,41,37
2022-04-05 08:00:00,43,33,25,34,42,69,60,40,28,50,51,55,23,32,17,42,22,24,19,63,24,19,30,31,60,34,34,33,28,20,56,19,31,31,NA,24,64,12,55,49,58,66,56,52,15,39,42,23,30,57,41,41,73,43,64,27,44,52,43,29,55,45,52,39,37
2022-04-05 09:00:00,45,33,26,34,41,70,60,41,28,52,51,55,23,29,17,42,22,23,19,63,23,19,29,30,60,34,34,34,28,20,54,19,30,29,NA,24,63,11,55,47,58,66,56,53,15,38,42,21,30,57,39,39,72,43,65,27,42,51,39,29,55,44,52,39,35
